Gene stable ID,NCBI gene (formerly Entrezgene) ID
ENSMUSG00000141160,
ENSMUSG00000125447,
ENSMUSG00000029161,68567
ENSMUSG00000141166,
ENSMUSG00000125458,
ENSMUSG00000125500,
ENSMUSG00000119971,
ENSMUSG00000045302,50907
ENSMUSG00000120952,
ENSMUSG00000106168,
ENSMUSG00000042675,66090
ENSMUSG00000141192,
ENSMUSG00000030228,18705
ENSMUSG00000141229,
ENSMUSG00000121489,
ENSMUSG00000141245,
ENSMUSG00000097639,78706
ENSMUSG00000117226,102633401
ENSMUSG00000032507,72179
ENSMUSG00000001510,13393
ENSMUSG00000083548,
ENSMUSG00000020872,93670
ENSMUSG00000109062,
ENSMUSG00000125563,
ENSMUSG00000125573,
ENSMUSG00000085509,
ENSMUSG00000039741,268515
ENSMUSG00000117038,
ENSMUSG00000112666,382395
ENSMUSG00000096988,
ENSMUSG00000030699,21389
ENSMUSG00000125601,
ENSMUSG00000117069,
ENSMUSG00000125617,
ENSMUSG00000098684,
ENSMUSG00000121122,102640901
ENSMUSG00000125624,
ENSMUSG00000006642,69852
ENSMUSG00000030697,56420
ENSMUSG00000029538,108014
ENSMUSG00000117193,
ENSMUSG00000125646,
ENSMUSG00000125652,
ENSMUSG00000119988,
ENSMUSG00000097742,
ENSMUSG00000086596,382111
ENSMUSG00000117351,
ENSMUSG00000053820,12046
ENSMUSG00000029536,384281
ENSMUSG00000052137,77604
ENSMUSG00002076666,
ENSMUSG00000047409,69274
ENSMUSG00000015869,67763
ENSMUSG00000029535,69076
ENSMUSG00000125715,
ENSMUSG00000125738,
ENSMUSG00000125739,
ENSMUSG00000041697,12861
ENSMUSG00000046637,242800
ENSMUSG00000125746,
ENSMUSG00000076555,
ENSMUSG00000026208,13346
ENSMUSG00000105369,
ENSMUSG00000076556,
ENSMUSG00000058966,68952
ENSMUSG00000106887,
ENSMUSG00000107240,
ENSMUSG00000054256,17690
ENSMUSG00000106546,
ENSMUSG00000106016,
ENSMUSG00000058183,27390
ENSMUSG00000070280,382113
ENSMUSG00000125769,
ENSMUSG00000106213,
ENSMUSG00000125789,
ENSMUSG00000086867,
ENSMUSG00000086838,
ENSMUSG00000096833,
ENSMUSG00000090088,102638854
ENSMUSG00000121208,
ENSMUSG00000105301,
ENSMUSG00000094319,
ENSMUSG00000098295,100040294
ENSMUSG00000125817,
ENSMUSG00000125823,
ENSMUSG00000112513,
ENSMUSG00000092241,
ENSMUSG00000095753,
ENSMUSG00000089716,
ENSMUSG00000081318,
ENSMUSG00000035769,102448
ENSMUSG00000133787,
ENSMUSG00000100779,
ENSMUSG00000079542,
ENSMUSG00000090936,
ENSMUSG00000094993,
ENSMUSG00000061878,20698
ENSMUSG00000079457,665378
ENSMUSG00000125850,
ENSMUSG00002075472,
ENSMUSG00000106298,
ENSMUSG00000142602,
ENSMUSG00000081158,
ENSMUSG00000142562,
ENSMUSG00000036093,75423
ENSMUSG00000125855,
ENSMUSG00000076562,
ENSMUSG00000143675,
ENSMUSG00000125863,
ENSMUSG00000118618,
ENSMUSG00000097069,100502920
ENSMUSG00000108423,
ENSMUSG00000090252,
ENSMUSG00000079455,
ENSMUSG00000105725,
ENSMUSG00000045989,78118
ENSMUSG00000076563,
ENSMUSG00000120349,
ENSMUSG00000081650,
ENSMUSG00000125908,
ENSMUSG00000024393,53761
ENSMUSG00000106256,
ENSMUSG00000108583,
ENSMUSG00000052301,13446
ENSMUSG00000125933,
ENSMUSG00000082132,
ENSMUSG00000111924,75301
ENSMUSG00000076564,
ENSMUSG00000025201,
ENSMUSG00000089652,
ENSMUSG00000055371,56324
ENSMUSG00000089937,
ENSMUSG00000094094,
ENSMUSG00000118591,
ENSMUSG00000118607,101055758
ENSMUSG00000070034,109032
ENSMUSG00000096422,
ENSMUSG00000126023,
ENSMUSG00000094433,
ENSMUSG00000126032,
ENSMUSG00000112639,
ENSMUSG00000105915,
ENSMUSG00000095007,
ENSMUSG00000126072,
ENSMUSG00000029522,18778
ENSMUSG00000126083,
ENSMUSG00000126086,
ENSMUSG00000126107,
ENSMUSG00000126120,
ENSMUSG00000104533,
ENSMUSG00000085779,
ENSMUSG00000105955,
ENSMUSG00000076569,
ENSMUSG00000105451,
ENSMUSG00000030209,14812
ENSMUSG00000030689,233875
ENSMUSG00000106897,
ENSMUSG00000107257,
ENSMUSG00000068082,433899
ENSMUSG00000098055,102640758
ENSMUSG00000090103,
ENSMUSG00000070031,434484
ENSMUSG00000106747,
ENSMUSG00000029422,208606
ENSMUSG00000061393,11481
ENSMUSG00000141310,
ENSMUSG00000144229,
ENSMUSG00000109027,
ENSMUSG00000117154,
ENSMUSG00000105297,
ENSMUSG00000026222,20684
ENSMUSG00000140466,
ENSMUSG00000037247,73616
ENSMUSG00000085815,
ENSMUSG00000140395,
ENSMUSG00000061136,56194
ENSMUSG00000140489,
ENSMUSG00000117322,320020
ENSMUSG00000126218,
ENSMUSG00002076613,
ENSMUSG00000126281,105245130
ENSMUSG00000086614,
ENSMUSG00000121908,
ENSMUSG00000126322,
ENSMUSG00000087878,115490501
ENSMUSG00000094973,668137
ENSMUSG00000141343,
ENSMUSG00000138739,
ENSMUSG00000042606,233876
ENSMUSG00000126328,
ENSMUSG00000083916,
ENSMUSG00000118572,
ENSMUSG00000045291,100502936
ENSMUSG00000143194,
ENSMUSG00000126416,
ENSMUSG00000141347,
ENSMUSG00000120747,105244944
ENSMUSG00000043747,320309
ENSMUSG00000105837,102639747
ENSMUSG00000126433,
ENSMUSG00000126447,
ENSMUSG00002076779,
ENSMUSG00000112345,
ENSMUSG00000091408,
ENSMUSG00000111204,
ENSMUSG00002075937,
ENSMUSG00000059934,19131
ENSMUSG00000034533,20264
ENSMUSG00000126510,
ENSMUSG00000112294,100042958
ENSMUSG00002075697,
ENSMUSG00000058295,83380
ENSMUSG00000067541,381819
ENSMUSG00000126557,
ENSMUSG00000126577,
ENSMUSG00000111293,
ENSMUSG00000083314,
ENSMUSG00000120081,
ENSMUSG00000121184,
ENSMUSG00000059981,381921
ENSMUSG00000059382,387348
ENSMUSG00000121249,
ENSMUSG00000097583,619719
ENSMUSG00000126608,
ENSMUSG00000087113,108167930
ENSMUSG00000071150,387349
ENSMUSG00000044061,257886
ENSMUSG00000110938,
ENSMUSG00000065505,387166
ENSMUSG00000029832,18025
ENSMUSG00000020778,69535
ENSMUSG00000086451,67357
ENSMUSG00000141375,
ENSMUSG00000141385,
ENSMUSG00000141390,
ENSMUSG00000029059,66469
ENSMUSG00000111086,
ENSMUSG00000126621,
ENSMUSG00000141409,
ENSMUSG00000126622,
ENSMUSG00000121347,100039027
ENSMUSG00000126633,
ENSMUSG00000004980,53379
ENSMUSG00000028763,15530
ENSMUSG00000092300,
ENSMUSG00000141420,
ENSMUSG00000141427,
ENSMUSG00000141434,
ENSMUSG00000103587,102642162
ENSMUSG00000023908,268930
ENSMUSG00000141464,
ENSMUSG00000105838,74635
ENSMUSG00000034282,14027
ENSMUSG00000126640,
ENSMUSG00000126641,
ENSMUSG00000126691,
ENSMUSG00000126738,
ENSMUSG00000112766,
ENSMUSG00000060538,68742
ENSMUSG00000041346,216853
ENSMUSG00000141468,
ENSMUSG00000023909,76498
ENSMUSG00000141472,
ENSMUSG00000112843,
ENSMUSG00000040680,73016
ENSMUSG00000109838,
ENSMUSG00000141481,
ENSMUSG00000141484,
ENSMUSG00000126823,
ENSMUSG00000141485,
ENSMUSG00000126827,
ENSMUSG00000121778,
ENSMUSG00000110794,
ENSMUSG00000097006,638247
ENSMUSG00000034764,321010
ENSMUSG00000059552,22059
ENSMUSG00000141503,
ENSMUSG00000141510,
ENSMUSG00000110110,
ENSMUSG00000040097,224613
ENSMUSG00000105440,102634003
ENSMUSG00000141534,
ENSMUSG00000141543,102639932
ENSMUSG00000093768,
ENSMUSG00000141551,102636393
ENSMUSG00000064734,115486850
ENSMUSG00000030685,233877
ENSMUSG00000141566,
ENSMUSG00000141588,
ENSMUSG00000141592,
ENSMUSG00000141601,
ENSMUSG00000141626,
ENSMUSG00000141642,
ENSMUSG00000141671,
ENSMUSG00000141675,
ENSMUSG00000108543,
ENSMUSG00000029414,208628
ENSMUSG00000115692,
ENSMUSG00000141697,
ENSMUSG00000095334,
ENSMUSG00000086719,
ENSMUSG00000141702,
ENSMUSG00000023911,76917
ENSMUSG00000120695,
ENSMUSG00000141703,
ENSMUSG00000104444,
ENSMUSG00000046378,233879
ENSMUSG00000126902,
ENSMUSG00000109291,320014
ENSMUSG00000109291,100040507
ENSMUSG00000126915,
ENSMUSG00000141756,
ENSMUSG00000141782,
ENSMUSG00000141790,
ENSMUSG00000140073,
ENSMUSG00000141807,
ENSMUSG00000141813,
ENSMUSG00000121080,
ENSMUSG00000039218,75956
ENSMUSG00000051788,75269
ENSMUSG00000121674,70365
ENSMUSG00000030683,233878
ENSMUSG00000026960,65103
ENSMUSG00000090191,320626
ENSMUSG00000034115,24046
ENSMUSG00000126959,
ENSMUSG00000126987,
ENSMUSG00000126992,
ENSMUSG00000120020,
ENSMUSG00000111947,
ENSMUSG00000088928,115489585
ENSMUSG00000082472,
ENSMUSG00000080716,
ENSMUSG00000083287,
ENSMUSG00000088628,
ENSMUSG00000075334,67874
ENSMUSG00000064596,115489610
ENSMUSG00000082096,
ENSMUSG00000080742,
ENSMUSG00000141912,
ENSMUSG00000083684,
ENSMUSG00000060988,271786
ENSMUSG00000141941,
ENSMUSG00000086269,
ENSMUSG00000141974,
ENSMUSG00000127071,
ENSMUSG00000142014,
ENSMUSG00000127090,
ENSMUSG00000127128,
ENSMUSG00000056023,
ENSMUSG00000127129,
ENSMUSG00000109084,
ENSMUSG00000127132,
ENSMUSG00000127136,
ENSMUSG00000127145,
ENSMUSG00000029836,12417
ENSMUSG00000110781,
ENSMUSG00000032512,67561
ENSMUSG00000140115,
ENSMUSG00000117219,
ENSMUSG00000099134,102465616
ENSMUSG00000028454,56703
ENSMUSG00000092981,100628593
ENSMUSG00000055839,67673
ENSMUSG00000127167,
ENSMUSG00000127228,
ENSMUSG00000127240,
ENSMUSG00000142053,
ENSMUSG00000127264,
ENSMUSG00000142055,
ENSMUSG00000127300,
ENSMUSG00000142084,
ENSMUSG00000127322,
ENSMUSG00000110419,
ENSMUSG00000142092,
ENSMUSG00000127327,
ENSMUSG00000098659,100503859
ENSMUSG00002075189,
ENSMUSG00000058934,102631839
ENSMUSG00000052760,319997
ENSMUSG00000089272,
ENSMUSG00000089352,
ENSMUSG00000082301,
ENSMUSG00000026824,16519
ENSMUSG00000049620,353130
ENSMUSG00000082971,
ENSMUSG00000082499,
ENSMUSG00000097472,
ENSMUSG00000082142,
ENSMUSG00000098437,102465169
ENSMUSG00000082578,
ENSMUSG00000045502,80885
ENSMUSG00000026826,18227
ENSMUSG00000097539,
ENSMUSG00000098634,102466882
ENSMUSG00000049241,243270
ENSMUSG00002076791,
ENSMUSG00002075989,
ENSMUSG00000090994,
ENSMUSG00000120107,
ENSMUSG00000127369,
ENSMUSG00000026288,16331
ENSMUSG00000023106,68184
ENSMUSG00000111950,
ENSMUSG00000024114,71003
ENSMUSG00000127407,
ENSMUSG00000142180,
ENSMUSG00000038301,71982
ENSMUSG00000127409,
ENSMUSG00000142193,
ENSMUSG00000120484,
ENSMUSG00000127447,
ENSMUSG00000127453,
ENSMUSG00000127460,
ENSMUSG00000097299,
ENSMUSG00000127503,
ENSMUSG00000127520,
ENSMUSG00000041329,11932
ENSMUSG00000085465,
ENSMUSG00000127546,
ENSMUSG00000127552,
ENSMUSG00000142217,
ENSMUSG00000142231,
ENSMUSG00000142234,105244519
ENSMUSG00000089711,
ENSMUSG00000142239,
ENSMUSG00000074346,78635
ENSMUSG00000127586,
ENSMUSG00000127591,
ENSMUSG00000112845,
ENSMUSG00000097075,381922
ENSMUSG00000048992,69814
ENSMUSG00000082279,
ENSMUSG00000110382,
ENSMUSG00000028614,72787
ENSMUSG00000000915,29816
ENSMUSG00000005202,20415
ENSMUSG00000120244,100036541
ENSMUSG00000127673,
ENSMUSG00000127690,
ENSMUSG00000127749,
ENSMUSG00000127758,
ENSMUSG00000030682,52858
ENSMUSG00000127760,
ENSMUSG00000089697,
ENSMUSG00000127801,
ENSMUSG00000024116,57256
ENSMUSG00000127808,
ENSMUSG00000127816,
ENSMUSG00000069835,69215
ENSMUSG00000127826,
ENSMUSG00000127830,
ENSMUSG00000127839,
ENSMUSG00000120076,
ENSMUSG00000112074,
ENSMUSG00000142279,
ENSMUSG00000110843,
ENSMUSG00000112416,
ENSMUSG00002076122,
ENSMUSG00000002897,16172
ENSMUSG00000096445,13184
ENSMUSG00000142291,
ENSMUSG00000112573,
ENSMUSG00000080812,
ENSMUSG00000105125,
ENSMUSG00000026827,14571
ENSMUSG00000111419,
ENSMUSG00000120624,
ENSMUSG00000127958,
ENSMUSG00000142317,
ENSMUSG00000112929,
ENSMUSG00000096278,630537
ENSMUSG00000142329,
ENSMUSG00000083485,
ENSMUSG00000083300,
ENSMUSG00000142336,
ENSMUSG00000080573,100316749
ENSMUSG00000041287,20670
ENSMUSG00000142351,
ENSMUSG00000142361,
ENSMUSG00000112219,102634282
ENSMUSG00000142365,
ENSMUSG00000018761,24070
ENSMUSG00000142378,
ENSMUSG00000142393,
ENSMUSG00000105769,118568626
ENSMUSG00000092534,
ENSMUSG00000117527,
ENSMUSG00000094626,94047
ENSMUSG00000030680,
ENSMUSG00000142432,
ENSMUSG00000058979,214932
ENSMUSG00000117400,
ENSMUSG00000142460,
ENSMUSG00000117488,
ENSMUSG00000112713,
ENSMUSG00000142548,
ENSMUSG00000117403,
ENSMUSG00000142561,
ENSMUSG00000119990,
ENSMUSG00000057417,620253
ENSMUSG00000142576,
ENSMUSG00000037884,100040882
ENSMUSG00000107068,67278
ENSMUSG00000128065,
ENSMUSG00000128086,102638743
ENSMUSG00000024128,20234
ENSMUSG00000120501,
ENSMUSG00000128113,
ENSMUSG00000128115,
ENSMUSG00000045114,69017
ENSMUSG00000093672,102635429
ENSMUSG00000093739,
ENSMUSG00000097520,108167546
ENSMUSG00002075013,
ENSMUSG00000121601,
ENSMUSG00000107901,
ENSMUSG00000107580,
ENSMUSG00000039419,66797
ENSMUSG00000030678,17188
ENSMUSG00000128142,
ENSMUSG00002075537,
ENSMUSG00000034762,230587
ENSMUSG00000128149,
ENSMUSG00000098454,102465625
ENSMUSG00000066278,330192
ENSMUSG00000024125,638345
ENSMUSG00000128171,
ENSMUSG00000128178,
ENSMUSG00000128180,
ENSMUSG00000112019,
ENSMUSG00000088752,100316840
ENSMUSG00000142579,
ENSMUSG00000018774,12514
ENSMUSG00000142611,
ENSMUSG00000142616,
ENSMUSG00000142651,
ENSMUSG00000119997,102633901
ENSMUSG00000142654,
ENSMUSG00000030677,110033
ENSMUSG00000110718,
ENSMUSG00000102725,
ENSMUSG00000105901,
ENSMUSG00002074861,
ENSMUSG00000061898,57782
ENSMUSG00000142684,
ENSMUSG00000084292,
ENSMUSG00000110212,
ENSMUSG00000084338,
ENSMUSG00000142698,
ENSMUSG00000081642,
ENSMUSG00000084294,
ENSMUSG00000111422,69443
ENSMUSG00000087964,115489606
ENSMUSG00000110205,
ENSMUSG00000142712,
ENSMUSG00000052336,13051
ENSMUSG00000026828,241391
ENSMUSG00000024124,30943
ENSMUSG00000104776,
ENSMUSG00000109961,
ENSMUSG00000142750,
ENSMUSG00000059796,13681
ENSMUSG00000142775,
ENSMUSG00000107729,
ENSMUSG00000069118,69347
ENSMUSG00000107858,
ENSMUSG00000108070,
ENSMUSG00000107643,
ENSMUSG00000108146,
ENSMUSG00000028610,56296
ENSMUSG00000107779,
ENSMUSG00000108008,
ENSMUSG00000032513,74498
ENSMUSG00000029586,330228
ENSMUSG00000107414,
ENSMUSG00000120731,
ENSMUSG00000107433,
ENSMUSG00000128267,
ENSMUSG00000108123,
ENSMUSG00000142788,
ENSMUSG00002076342,
ENSMUSG00000128272,
ENSMUSG00000107886,
ENSMUSG00002075111,
ENSMUSG00000142827,105246998
ENSMUSG00000108055,
ENSMUSG00000049350,69036
ENSMUSG00000107515,
ENSMUSG00002076345,
ENSMUSG00000107913,
ENSMUSG00000128301,
ENSMUSG00000107606,
ENSMUSG00000107571,
ENSMUSG00000111342,
ENSMUSG00000107782,
ENSMUSG00000026830,77767
ENSMUSG00000108189,
ENSMUSG00000107712,
ENSMUSG00000045027,70835
ENSMUSG00000107442,
ENSMUSG00000089538,115486359
ENSMUSG00000107454,
ENSMUSG00000079575,
ENSMUSG00000107725,
ENSMUSG00000081916,
ENSMUSG00000107532,
ENSMUSG00000085549,
ENSMUSG00000108217,
ENSMUSG00000108327,
ENSMUSG00000134566,
ENSMUSG00000107952,
ENSMUSG00000118675,115486776
ENSMUSG00000053472,
ENSMUSG00000121931,
ENSMUSG00000045165,101602
ENSMUSG00000133517,
ENSMUSG00000121932,
ENSMUSG00000142840,
ENSMUSG00000107853,
ENSMUSG00000026832,227929
ENSMUSG00000135022,
ENSMUSG00000029686,26965
ENSMUSG00000142857,
ENSMUSG00000143931,
ENSMUSG00000117580,
ENSMUSG00000111377,
ENSMUSG00000030674,67375
ENSMUSG00002075389,
ENSMUSG00000142866,
ENSMUSG00000084874,
ENSMUSG00002075970,
ENSMUSG00000143973,
ENSMUSG00000142890,
ENSMUSG00000139660,
ENSMUSG00000073779,619295
ENSMUSG00000128863,
ENSMUSG00000124760,
ENSMUSG00000128354,
ENSMUSG00000032514,74052
ENSMUSG00000055553,75620
ENSMUSG00000112028,78638
ENSMUSG00000142910,
ENSMUSG00000039296,74673
ENSMUSG00000142954,
ENSMUSG00000081715,
ENSMUSG00000077184,115486037
ENSMUSG00000049969,71801
ENSMUSG00000142996,108168922
ENSMUSG00000143009,
ENSMUSG00000095266,
ENSMUSG00000123795,
ENSMUSG00000050762,213171
ENSMUSG00000128365,
ENSMUSG00000143013,
ENSMUSG00000128380,
ENSMUSG00000143019,
ENSMUSG00000051457,20737
ENSMUSG00000128391,
ENSMUSG00000112753,73892
ENSMUSG00000143032,
ENSMUSG00000143068,
ENSMUSG00000143083,
ENSMUSG00000143094,
ENSMUSG00000050323,76947
ENSMUSG00000016946,69259
ENSMUSG00000108717,
ENSMUSG00000128429,
ENSMUSG00000092905,
ENSMUSG00000143096,
ENSMUSG00000042502,70233
ENSMUSG00000119993,
ENSMUSG00000121661,75030
ENSMUSG00000065862,115487878
ENSMUSG00000089542,115487914
ENSMUSG00000119662,115487654
ENSMUSG00000119662,115487892
ENSMUSG00000111821,
ENSMUSG00000005204,80886
ENSMUSG00000128468,
ENSMUSG00000128487,
ENSMUSG00000128505,
ENSMUSG00000128521,
ENSMUSG00000143119,
ENSMUSG00000143120,
ENSMUSG00000128522,
ENSMUSG00000128547,
ENSMUSG00000143149,
ENSMUSG00000087114,
ENSMUSG00000143150,
ENSMUSG00000143165,102640082
ENSMUSG00000024122,18607
ENSMUSG00000143166,
ENSMUSG00000106227,
ENSMUSG00000128557,
ENSMUSG00000143191,
ENSMUSG00000143204,
ENSMUSG00000029587,231866
ENSMUSG00000112198,100042850
ENSMUSG00000143217,
ENSMUSG00000143228,
ENSMUSG00000143232,
ENSMUSG00000143252,
ENSMUSG00000143300,
ENSMUSG00000128602,
ENSMUSG00000143312,
ENSMUSG00000120565,
ENSMUSG00000143320,
ENSMUSG00000143345,
ENSMUSG00000128613,
ENSMUSG00000143364,
ENSMUSG00000128639,
ENSMUSG00000085662,
ENSMUSG00000143405,
ENSMUSG00000143432,
ENSMUSG00000083025,
ENSMUSG00000128657,
ENSMUSG00000143447,
ENSMUSG00000105333,735261
ENSMUSG00000028211,60599
ENSMUSG00000143449,
ENSMUSG00000128673,
ENSMUSG00000143452,
ENSMUSG00000128693,
ENSMUSG00000143454,
ENSMUSG00000128709,
ENSMUSG00000120630,
ENSMUSG00000112552,
ENSMUSG00000100666,67850
ENSMUSG00000121178,
ENSMUSG00000046658,54201
ENSMUSG00000124604,
ENSMUSG00000124834,
ENSMUSG00000128736,
ENSMUSG00000124643,
ENSMUSG00000128741,
ENSMUSG00000128772,
ENSMUSG00000128792,
ENSMUSG00000097082,71321
ENSMUSG00000093910,330230
ENSMUSG00000029687,14056
ENSMUSG00000042492,68449
ENSMUSG00000039244,231868
ENSMUSG00000028212,12448
ENSMUSG00000122117,
ENSMUSG00000144232,
ENSMUSG00000087429,
ENSMUSG00000018752,619441
ENSMUSG00000132437,
ENSMUSG00000128842,
ENSMUSG00000128898,
ENSMUSG00000026834,269275
ENSMUSG00000124573,102640482
ENSMUSG00000128904,
ENSMUSG00000128905,
ENSMUSG00000128913,
ENSMUSG00000129013,
ENSMUSG00000105609,
ENSMUSG00000142083,
ENSMUSG00000129038,
ENSMUSG00000126068,
ENSMUSG00000001844,72881
ENSMUSG00000129046,
ENSMUSG00000142603,
ENSMUSG00000129052,
ENSMUSG00000123349,
ENSMUSG00000097378,320273
ENSMUSG00000031954,23837
ENSMUSG00000112228,
ENSMUSG00000129130,
ENSMUSG00000129171,
ENSMUSG00000112466,432500
ENSMUSG00000031953,66817
ENSMUSG00000129192,
ENSMUSG00000030672,17907
ENSMUSG00002075786,
ENSMUSG00000031952,56773
ENSMUSG00000129199,
ENSMUSG00000031951,234740
ENSMUSG00000129233,
ENSMUSG00000129241,
ENSMUSG00000129256,
ENSMUSG00000129269,
ENSMUSG00000129275,
ENSMUSG00000110830,
ENSMUSG00000129309,
ENSMUSG00000111961,
ENSMUSG00000032515,215418
ENSMUSG00000031950,93739
ENSMUSG00000031949,30947
ENSMUSG00000129336,
ENSMUSG00000129347,
ENSMUSG00000112208,
ENSMUSG00000086232,
ENSMUSG00000030515,272396
ENSMUSG00000089669,69583
ENSMUSG00000111089,
ENSMUSG00000079243,22437
ENSMUSG00000111646,
ENSMUSG00000082408,
ENSMUSG00000026836,11477
ENSMUSG00000111792,
ENSMUSG00000042262,12776
ENSMUSG00000112774,102639819
ENSMUSG00000111546,
ENSMUSG00000032519,208638
ENSMUSG00000040738,72656
ENSMUSG00000097328,21944
ENSMUSG00000104875,
ENSMUSG00000010825,170935
ENSMUSG00000078681,68634
ENSMUSG00000031948,85305
ENSMUSG00000143521,
ENSMUSG00000097911,
ENSMUSG00000032518,16785
ENSMUSG00000081333,
ENSMUSG00000005198,20020
ENSMUSG00000105012,
ENSMUSG00000104586,
ENSMUSG00000120830,
ENSMUSG00000143565,
ENSMUSG00000143593,
ENSMUSG00000143608,
ENSMUSG00000143609,
ENSMUSG00000143611,
ENSMUSG00000106139,102632621
ENSMUSG00000068480,
ENSMUSG00000030513,18553
ENSMUSG00000117523,
ENSMUSG00000125468,
ENSMUSG00000143665,115489694
ENSMUSG00000125384,
ENSMUSG00000117557,
ENSMUSG00000125509,
ENSMUSG00000036820,245847
ENSMUSG00000065041,115485682
ENSMUSG00000064380,115487256
ENSMUSG00000143685,
ENSMUSG00000064925,
ENSMUSG00000033430,57321
ENSMUSG00000143693,
ENSMUSG00000032517,17433
ENSMUSG00000091922,
ENSMUSG00000106367,
ENSMUSG00000026839,76654
ENSMUSG00000092086,
ENSMUSG00000121176,672498
ENSMUSG00000144251,
ENSMUSG00000065700,115487008
ENSMUSG00000110435,
ENSMUSG00000129382,
ENSMUSG00000019433,67903
ENSMUSG00000129385,
ENSMUSG00000129387,
ENSMUSG00000129396,
ENSMUSG00000129406,
ENSMUSG00000143752,
ENSMUSG00000129425,
ENSMUSG00000129462,
ENSMUSG00000129503,
ENSMUSG00000057672,320795
ENSMUSG00000120269,
ENSMUSG00000129519,
ENSMUSG00000112544,
ENSMUSG00000143789,
ENSMUSG00000129556,
ENSMUSG00000129559,
ENSMUSG00000112493,
ENSMUSG00000106137,
ENSMUSG00000111923,
ENSMUSG00000125422,
ENSMUSG00000024121,11984
ENSMUSG00000143825,
ENSMUSG00000143853,
ENSMUSG00000143874,
ENSMUSG00000143878,
ENSMUSG00000143903,
ENSMUSG00000143924,
ENSMUSG00000144014,
ENSMUSG00000144018,105244447
ENSMUSG00000111219,
ENSMUSG00000112902,
ENSMUSG00000121819,229613
ENSMUSG00000026991,227937
ENSMUSG00000104494,
ENSMUSG00000129640,
ENSMUSG00000111360,
ENSMUSG00000112384,
ENSMUSG00000050912,71929
ENSMUSG00000129657,
ENSMUSG00000129659,
ENSMUSG00000112476,102634889
ENSMUSG00000103965,102631981
ENSMUSG00000105594,
ENSMUSG00000079111,66913
ENSMUSG00000036196,224661
ENSMUSG00000129697,
ENSMUSG00000112619,
ENSMUSG00000105206,
ENSMUSG00000106068,
ENSMUSG00000039206,231871
ENSMUSG00000144138,
ENSMUSG00000120240,
ENSMUSG00000129740,
ENSMUSG00000108793,
ENSMUSG00000144165,
ENSMUSG00000018776,56293
ENSMUSG00000144175,
ENSMUSG00000144180,
ENSMUSG00000030512,68981
ENSMUSG00000112125,
ENSMUSG00000093615,100885830
ENSMUSG00000057367,11797
ENSMUSG00000107628,
ENSMUSG00000112097,102635092
ENSMUSG00000018750,75580
ENSMUSG00000108180,
ENSMUSG00000144182,
ENSMUSG00000087897,
ENSMUSG00000144185,
ENSMUSG00000015053,14461
ENSMUSG00000086389,
ENSMUSG00000026289,77040
ENSMUSG00000144186,
ENSMUSG00000144187,
ENSMUSG00000144188,
ENSMUSG00000111234,75877
ENSMUSG00000144189,
ENSMUSG00000144190,
ENSMUSG00000144191,
ENSMUSG00000091994,414101
ENSMUSG00000144192,
ENSMUSG00000105241,
ENSMUSG00000001847,19353
ENSMUSG00000123736,
ENSMUSG00000105914,
ENSMUSG00000125906,
ENSMUSG00000032000,11796
ENSMUSG00000129784,
ENSMUSG00000037096,
ENSMUSG00000129817,
ENSMUSG00000129827,
ENSMUSG00000134356,
ENSMUSG00000129830,
ENSMUSG00000103993,
ENSMUSG00000112796,
ENSMUSG00000044330,
ENSMUSG00002074995,
ENSMUSG00000041189,11443
ENSMUSG00000121924,
ENSMUSG00000139110,
ENSMUSG00000087646,
ENSMUSG00000050533,
ENSMUSG00000142831,
ENSMUSG00000107776,
ENSMUSG00000078234,242721
ENSMUSG00000103454,
ENSMUSG00000048206,56691
ENSMUSG00000089294,100316727
ENSMUSG00000040972,230868
ENSMUSG00000126353,
ENSMUSG00000053436,26416
ENSMUSG00000033216,65967
ENSMUSG00000078691,
ENSMUSG00000030792,50722
ENSMUSG00000137742,
ENSMUSG00000103848,
ENSMUSG00000129849,
ENSMUSG00000053110,22601
ENSMUSG00000129867,
ENSMUSG00000135015,
ENSMUSG00000129874,102635274
ENSMUSG00000085968,
ENSMUSG00000103725,
ENSMUSG00000103107,
ENSMUSG00000112728,
ENSMUSG00000144110,
ENSMUSG00000085047,
ENSMUSG00000118416,
ENSMUSG00000103011,
ENSMUSG00000040964,72754
ENSMUSG00000103116,75149
ENSMUSG00000129904,
ENSMUSG00000105198,
ENSMUSG00000083012,67238
ENSMUSG00000074479,
ENSMUSG00000125919,
ENSMUSG00000042826,14166
ENSMUSG00000104375,
ENSMUSG00000112201,75833
ENSMUSG00000135256,
ENSMUSG00000030796,21677
ENSMUSG00000106246,
ENSMUSG00000141548,
ENSMUSG00000107034,
ENSMUSG00000029249,19712
ENSMUSG00000129946,
ENSMUSG00000129949,
ENSMUSG00000084092,
ENSMUSG00000129951,
ENSMUSG00000129969,
ENSMUSG00000121226,
ENSMUSG00000123269,
ENSMUSG00000089876,380705
ENSMUSG00000106462,
ENSMUSG00000127440,
ENSMUSG00000129970,
ENSMUSG00000109737,105243794
ENSMUSG00000129973,
ENSMUSG00000044084,108803
ENSMUSG00000129992,
ENSMUSG00000093061,100628577
ENSMUSG00000105021,
ENSMUSG00000036285,56412
ENSMUSG00000129998,
ENSMUSG00000136825,
ENSMUSG00000120958,
ENSMUSG00000130032,
ENSMUSG00000041165,74288
ENSMUSG00000130063,
